suggestion_id,content_masked,topic_label,pain_score,pain_score_new
884,nên đăng khuyến mãi nhiều lên cho mọi người,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
895,thêm nhiều nhiệm vụ kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
897,Có thể thêm nhiều nhiệm vụ kiếm xu hơn cho khách hàng có nhu cầu tích xu đổi quà.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
909,thêm khuyến mãi hơn nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
911,thêm nhiều phần quà hấp dẫn thu hút ng sử dụng hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
954,nhiều ưu đãi chuyển tiền hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
956,nên có thêm nhiều nv kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
959,mình mong muốn được ghi rõ hơn nội dung nhận thưởng từ tuần nào. cảm ơn ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
960,"nếu như nội dung ghi rõ hơn nữa thì hay biết mấy, mình sẽ biết ngay là nhận thưởng của tuần nào ",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
965,thêm vài ưu đãi  khuyến mãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
975,tăng xu tích luỹ mỗi ngày cho người tham gia,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
987,nhiều nhiệm vụ kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
992,tặng thêm nhìu giảm giá thẻ nạp dt,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1010,thêm tính năng xem video nhận xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1028,thêm xu nhiều đi ạ khi làm nhiệm vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1029,tăng lượng xu tích được qua mỗi giao dịch,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1045,ra thêm nhiều uư đãi hơn cho nhiều dịch vụ thanh toán,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1071,nên hạn chế bớt nvu và tăng thưởng từ xu lên,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1072,"đề xuất có nhiều chương trình tích xu, điểm thưởng hơn nữa",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1104,Mong nhiều nhiệm vụ kiếm xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1145,tui thường xuyên nạp game. nên tui muốn nạp bằng mono nhanh lẹ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1198,thêm nhiều nhiệm vụ tích xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1221,thêm nhiều ưu đãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1222,nên có thêm nhiều khuyến mãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1223,đưa ra nhiều chương trình nhận thưởng hơn cho người dùng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1228,phần thưởng nhiều xu de trung hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1242,thêm nhiệm vụ để tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1261,nên cho nhiều mẫu thiệp hơn nha,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1274,nhiều ưu đãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1276,Nên có nhiều nhiệm vụ để kiếm xu thưởng hơn.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1287,cho vay linh hoạt hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1327,có nhiều nhiệm vụ nhận xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1330,thêm ưu đãi khuyến mãi vào những ngày quan trọng của nhà nước,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1340,tăng thêm xu cho các nhiệm vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1350,thêm khuyến mại siêu thị,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1357,thêm nhìu cơ hội săn xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1419,thêm nhìu mục yêu thích hơn và cho khách hàng dc tự sắp xếp,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1427,thêm nhiều voucher nạp điện thoaj,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1433,thêm tương tác nhận xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1434,Cho thêm nhiều nhiệm vụ để tích xu nữa nha ad,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1438,nhiều khuyến mãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1439,có thể cho mua những trang phục bằng heo vàng khi không kịp làm nhiệm vụ hoặc những trang phục cũ dành cho những chủ trại mới tham gia được không ạ.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1460,Thêm nhiêmh vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1496,tăng nhiều xu và nhiệm vụ hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1498,sáng tạo thêm nhiều dịch vụ tích xu cho người sử dụng thu thập,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1507,tăng nhiệm vụ kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1512,Thêm nhiều nhiện vụ để cho mọi người tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1528,Nhiều nhiệm vụ tích xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1534,thêm nhiều trang tích xu thêm nữa.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1538,nên cho xu nhiều hơn ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1555,cần nhiều hơn các khuyến mại hoàn tiền trên dịch vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1556,tăng phần thưởng xu lên,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1559,"cần nhiều khuyến mãi hơn , thời gian sử dụng mã khuyến mãi lúc lưu lâu hơn ",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1565,nên điểm danh thêm xu nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1574,Thêm nhiều nhiệm vụ nhận xu hơn nữa.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1575,nên cho thêm nhiều mục làm nhiệm vụ tích xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1577,tăng xu nhiệm vụ hằng ngày,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1590,tăng thêm nhiều khuyến mại,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1598,hợp tác với shoppe,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1604,nên thêm dịch vụ tự đến lấy,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1608,tăng thêm nhiều ưu đãi đổi xu đi Heo,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1611,cần cho nhiều nhiệm vụ kiếm xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1619,mỗi tháng lên có quà ưu đãi nho nhỏ cho khách hàng!,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1624,thêm các trải nghiệm tích xu cũng như tích xu khi thanh toán các đơn hàng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1628,nhiều khuyến mãi nạp điện thoại hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1632,tạo thêm nhiều nhiệm vụ để các thành viên tbưc hiện tích lũy xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1668,tạo ra nhiều giải thưởng khi làm nhiệm vụ nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1681,thêm cách kím xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1690,thêm nhiều tính năng cũng như nhiệm vụ để săn xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1691,cải thiện nhiệm vụ nhiều xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1696,cần cho nhiều nhiệm vụ kiếm xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1697,thêm nhiều nhiệm vụ để kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1701,thêm nhìu vuocher giảm giá điện nước ăn uông,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1702,Thường xuyên có các ưu đãi bằng tiền hấp dẫn hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1703,nên có thêm voucher cho nhiều dịch vụ mua sắm,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1718,thêm xu khi làm nhiệm vụ nha,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1722,Nên có nhiều giải thưởng tiền mặt hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1729,đưa nhiều ưu đãi thêm,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1730,cho thêm nhiều khuyến mai,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1779,thêm xu trong nhiệm vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1797,Nhiệm vụ săn xu ít và xu thưởng thấp,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1804,hãy cho thêm nhiều chương trình chia thưởng từ 1-20k,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1805,thêm nhiều xu thưởng hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1818,mở thêm nhiều ưu đãi thưởng xu đi Heo,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1826,mong phát hành nhiều nhiệm vụ để kiếm xu ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1828,thêm lịch sự cộng xu và hiển thị số xu hiện có to hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1839,thêm hoạt động kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1840,thưởng thêm xu cho nhiệm vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1845,nhiều game kím xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1851,thêm nhiệm vụ kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1880,mong sẽ có nhiều khuyến mại cho người cũ hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1881,thêm nhiều chương trình tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1882,thêm nhiều cách kiếm đổi xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1911,ra thêm nhiều nhiệm vụ kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1920,thêm ưu đãi mua vé xem phim,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1921,nhận ưu đãi nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1922,nhanh hơn. nhiều ưu đãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1946,cần thêm nhiều nhiệm vụ kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1959,Làm thêm chương trình nhận xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1968,Thêm nhiều ưu đãi nạp tiền,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1969,thêm nhiều voucher,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1981,k nên giới hạn cho heo bạn bè ăn. vì cho ăn nhiều sẽ tạo ra nhiều heo vàng. mà nhiều heo vàng sẽ đc quyên góp nhiều,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1998,thêm kiếm xu để đổi quà,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
1999,Tặng khuyến mãi ăn uống mỗi ngày,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2006,nên cho vochoru nạp thẻ nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2018,nhiều khuyến mãi hơnn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2019,cho nhiều trò khuyến mãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2025,thanh menu “Tiếp tục quyên góp” nên SÁNG lên,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2036,thêm nhiều dịch vụ tích xu và mã giảm giá,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2043,thêm nhiều nhiệm vụ xu đi ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2052,Hỗ trợ thêm ưu đãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2055,cần nhiều khuyến mãi hấp dẫn hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2069,lm nhiều nhiệm vụ kiếm xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2084,Mở rộng thêm nhiều hoạt động thưởng xu hơn nữa để thu hút bạn bè tham gia,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2101,thêm xu nhiều sẽ thu hút người dùng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2103,Thêm nhiều voucher Starbuck đi ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2109,chuyển xu cho người khác,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2118,thêm ý tưởng ngày tết. cho nhiều cơ hội hoàn tiền và đổi xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2127,cho nv nhận nhiều xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2135,có nhiều deal về ăn uống và nạp điện thoại hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2151,Cần cho thêm nhiều nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2159,cho nhiều ưu đãi hơn nữa là OK,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2163,cần thêm nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2189,Đa dạng hơn nữa các nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2193,cần có tính năng săn xu dễ hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2201,tích xu nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2208,Heo mở tiếp chương trình thưởng xu đi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2212,"cũng tốt đấy, thêm nhiều cách kiếm xu nữa",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2215,tăng cường khuyến mãi nhiều lên,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2226,nên tặng nhiều mã giảm giá đa dịch vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2239,Thêm Nhiều Ưu Đãi Mua  Sắm Pharmacity,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2247,nên có nhiều chương trình sale tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2248,cần cho nhiều chương trình tích xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2277,Tăng nhiều phần quà cho khách hàng tham gia thu hút người dùng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2290,tăng số lần quay vòng quay heo đất lên 4 lần hoặc 10 lần một lúc,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2316,Cần thêm dịch vụ ưu đãi hoàn tiền hàng tháng nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2324,nhiều ưu đãi thêm thì càng tốt,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2325,Lên có thêm nhiều hoạt động kiếm xu hơn nữa ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2326,Thêm tính năng tích nhiều xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2329,mình rất cần tiền trang trải cuộc sống trước tết nguyên đán. hỗ trợ mình duyệt lần này với ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2342,thêm nhiều ưu đãi về điện nước nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2388,khuyến mãi thêm về mua cây kiểng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2392,thêm nhiều hoạt động thưởng xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2402,tích nhiều xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2404,"thiết kế thêm nhiều cho chơi để tích xu ví dụ như trang trại trồng trọt, vừa giải trí vừa giết thời gian vừa học được cách làm nông",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2408,thêm nhiều nhiệm vụ nhận thưởng xu và điểm danh tích lũy xu sẽ hay hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2417,có thêm nhiều chương trình tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2418,nên ra nhìu nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2421,nên ra nhiều thả tim kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2430,thêm event kiếm xu đi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2470,Nên nhiều cái tích xu dễ làm hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2471,Thêm nhiều nhiệm vụ săn thưởng kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2479,có thể thêm đăng nhập nhận xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2481,cho nhiều nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2482,mình muốn gia tăng thêm nhiệm vụ nhận xu ah,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2488,tăng thêm nhiều ưu đãi hấp dẫn cho khách hàng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2494,có thêm nhìu hđ kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2511,"thêm nhiều tính năng tích xu, đổi xu giờ xu to quá mà tích thì ít",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2518,thêm nhiều tro chơi lấu xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2519,đề xuất thêm các ý tưởng trò chơi trang trại trồng trọt chăn nuôi để giải trí và kiếm thêm xu để đổi các voucher hoặc thêm nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2533,tính năng quả lý giá vàng và tích trữ vàng onl,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2534,làm nhiềuchuong trinh và quà tặng hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2544,thêm nhiều ưu đãi thưởng xu đi Heo,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2568,cần nhiều ưu đãi nạp tiền đt,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2584,nhiều deal hấp dẫn hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2587,thêm nhiệm vụ xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2593,tăng mức hạn vi trả sau,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2636,sao k cho giảm xu trực tiếp bao nhiêu cũng được luôn mà giới hạn lại vậy . Mình nghỉ xử giảm trưc tiếp sẽ có nhiều người tham gia làm NV nhận xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2637,thêm loại nhiệm vụ được thưởng điểm nhiều,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2642,cần ra nhiều nhiệm vụ cho xu nha,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2654,có thể cho bật thông báo khi có deal hot đổi xu của brand nào đó,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2655,thêm cơ hội để nhận xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2696,thêm ưu đãi nạp thẻ ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2697,mở tiếp các chương trình thưởng xu đi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2709,nên tăng thêm dịch vụ đổi xu  lấy vouche,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2710,"có thể thêm nhiều các giải để nhận mã, nhận xu ạ",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2713,thêm nhiều nhiệm vụ tích xu nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2767,nên thêm nhiềumã giảm giá,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2772,"Thêm tính năng nuôi thú cưng kiếm xu, thu cưng mua bằng xu, ko trồng cây như khu vườn trên mây là đẹp",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2794,thêm nhiều xu hơn cho mỗi nhiệm vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2831,them ưu đãi nạp dt,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2845,nên thêm nhiều chương trình giải trí hơn để thu hút khách hàng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2847,làm tiếp chương trình thưởng xu đi Heo,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2855,thêm hình nền tự chọn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2914,cho thêm nhiều nhiệm vụ để kiếm xy,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2950,nhập mã nhận ngay tiền thưởng ko cần liên kết nạp :)),Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2975,cần nhiều xu hơn khi làm nhiệm vụ.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2996,cần nhiều khuyến mãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
2999,tạo nhiều ưu đãi săn xu đi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3000,"Nâng cấp thêm nhiều nhiệm vụ để người dùng thu thập xu
hoặc tăng số xu được nhận khi làm nhiệm vụ",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3002,mong có nhiều thử thách đee kiếm xu hàng ngày,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3013,thêm nhiều voucher nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3015,ra mã khuyến mại nhìu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3036,thêm nhiều quà hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3070,theo góp ý của mình.khách hàng vai tốt trã tốt nên gia tăng hạn mức trã sau và vai nhanh.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3080,nên có nhiều chương trình săn sale chớp deal,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3093,tạo nhiều nhiệm vụ săn xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3110,thêm nhiều nhiệm vụ nhận xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3116,tặng nhiều xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3172,khuyến mại nạp dt nhiều hơn ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3173,có khuyến mãi đầu tư vàng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3174,Thêm khuyến mãi phê la,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3177,tạo nhiều sk tặng xu và tăng số xu tặng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3179,Đề xuất tính năng mới kiếm thêm Xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3190,cần nhiều event tặng xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3197,"Cho nhiều ưu đãi cho những khoản thanh toán Apple, khuyến khích người dùng chuyển sang hệ sinh thái của Apple",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3220,nhiều ưu đãi cho dịp Tết hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3248,tặng nhiều xu hơn khi làm nhiệm vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3272,Cần có thêm nhiều chương trình nv Xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3279,thêm nhiều ưu đãi thú vị cho các cửa hàng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3283,tăng xu khi làm nhiệm vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3304,nhiều chương trình đổi điểm lấy quà tặng hơn nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3305,Heo làm tiếp chương trình câu hỏi thưởng xu đi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3314,Thêm nhiều hoạt động tặng xu dễ dàng hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3319,mỗi ngày đăng nhập được nhiều xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3336,cần phát triển thêm,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3348,nhiều ưu đãi tích xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3355,cần thêm nhiều ưu đãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3357,cần nhiều ưu đãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3364,tích xu nhiều hơn và ưu đãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3374,thêm nhiều ưu đãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3377,nhiệm vụ tích xu nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3378,thêm nhiều khuyến mãi và tích xu hơ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3392,Thêm các thẻ quà di chuyển.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3399,mở rộng địch mức chuyển tiền thường lên cao hơn ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3417,thêm chức năng nạp 10 K vào túi thần tài hằng ngày được tích su,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3429,thêm ưu đãi khách hàng thành viên,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
3443,"nên thêm nhiều chương trình tặng xu, tặng ít quá",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
